TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,CHAVE_PRIMARIA
TFLP_ERRO,NR_ITEM_CLIENTE,char,4.0,,,NO,,NAO
TFLP_ERRO,DT_ULT_ALTERACAO,datetime,,,,NO,,NAO
TFLP_ERRO,CD_EVENTO,char,3.0,,,NO,,NAO
TFLP_ERRO,NR_PROCESSO_ADM,char,18.0,,,YES,,NAO
TFLP_ERRO,NR_PROCESSO_DES,char,18.0,,,YES,,NAO
TFLP_ERRO,NR_PROCESSO_FI,char,18.0,,,YES,,NAO
TFLP_ERRO,DT_PREVISTA,datetime,,,,YES,,NAO
TFLP_ERRO,DT_REALIZACAO,datetime,,,,YES,,NAO
TFLP_ERRO,IN_APLICAVEL,char,1.0,,,YES,,NAO
TFLP_ERRO,NR_ORDEM,int,,10.0,0.0,YES,,NAO
TFLP_ERRO,NR_PARCIAL,int,,10.0,0.0,YES,,NAO
TFLP_ERRO,CD_EMPRESA,char,5.0,,,YES,,NAO
TFLP_ESTAGIO,NR_REFERENCIA,char,30.0,,,NO,,SIM
TFLP_ESTAGIO,NR_ITEM_CLIENTE,char,4.0,,,NO,,SIM
TFLP_ESTAGIO,DT_ULT_ALTERACAO,datetime,,,,NO,,SIM
TFLP_ESTAGIO,CD_EVENTO,char,3.0,,,NO,,SIM
TFLP_ESTAGIO,NR_PARCIAL,int,,10.0,0.0,NO,,SIM
TFLP_ESTAGIO,NR_PROCESSO_ADM,char,18.0,,,YES,,NAO
TFLP_ESTAGIO,NR_PROCESSO_DES,char,18.0,,,YES,,NAO
TFLP_ESTAGIO,NR_PROCESSO_FI,char,18.0,,,YES,,NAO
TFLP_ESTAGIO,DT_PREVISTA,datetime,,,,YES,,NAO
TFLP_ESTAGIO,DT_REALIZACAO,datetime,,,,YES,,NAO
TFLP_ESTAGIO,IN_APLICAVEL,char,1.0,,,YES,('0'),NAO
TFLP_ESTAGIO,NR_ORDEM,int,,10.0,0.0,YES,,NAO
TFLP_ESTAGIO,TP_FOLLOWUP,char,1.0,,,YES,((2)),NAO
TFLP_ESTAGIO,CD_EMPRESA,char,5.0,,,NO,,SIM
TFLP_EXPORT1,NR_PROCESSO,char,18.0,,,NO,,SIM
TFLP_EXPORT1,RLZ_DT_EV003,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV003,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV003,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV018,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV018,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV018,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV076,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV076,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV076,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV088,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV088,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV088,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV092,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV092,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV092,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV105,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV105,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV105,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV113,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV113,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV113,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV117,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV117,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV117,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV118,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV118,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV118,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV119,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV119,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV119,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV122,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV122,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV122,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV124,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV124,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV124,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV130,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV130,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV130,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV131,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV131,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV131,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV132,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV132,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV132,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV135,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV135,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV135,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV139,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV139,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV139,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV140,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV140,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV140,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV141,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV141,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV141,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV143,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV143,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV143,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV147,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV147,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV147,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV149,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV149,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV149,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV165,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV165,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV165,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV181,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV181,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV181,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV204,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV204,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV204,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV211,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV211,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV211,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV213,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV213,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV213,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV214,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV214,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV214,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV227,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV227,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV227,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV235,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV235,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV235,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV236,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV236,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV236,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV250,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV250,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV250,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV251,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV251,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV251,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV252,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV252,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV252,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV261,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV261,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV261,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV268,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV268,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV268,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV269,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV269,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV269,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV270,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV270,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV270,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV271,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV271,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV271,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV289,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV289,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV289,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV308,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV308,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV308,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV312,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV312,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV312,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV313,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV313,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV313,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV314,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV314,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV314,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV315,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV315,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV315,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV317,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV317,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV317,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV318,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV318,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV318,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV319,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV319,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV319,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV323,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV323,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV323,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV329,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV329,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV329,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV330,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV330,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV330,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV333,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV333,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV333,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV334,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV334,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV334,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV335,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV335,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV335,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV336,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV336,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV336,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV337,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV337,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV337,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV342,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV342,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV342,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV343,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV343,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV343,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV344,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV344,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV344,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV347,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV347,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV347,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV348,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV348,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV348,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV367,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV367,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV367,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV369,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV369,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV369,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV370,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV370,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV370,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV371,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV371,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV371,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV372,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV372,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV372,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV373,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV373,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV373,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV374,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV374,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV374,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV398,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV398,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV398,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV400,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV400,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV400,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV403,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV403,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV403,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV427,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV427,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV427,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV428,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV428,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV428,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV443,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV443,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV443,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV444,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV444,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV444,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV445,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV445,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV445,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV486,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV486,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV486,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV487,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV487,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV487,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV488,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV488,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV488,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV489,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV489,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV489,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV490,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV490,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV490,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV491,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV491,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV491,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV492,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV492,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV492,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV494,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV494,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV494,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV495,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV495,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV495,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV496,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV496,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV496,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV497,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV497,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV497,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV504,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV504,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV504,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV506,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV506,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV506,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV507,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV507,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV507,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV517,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV517,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV517,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV524,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV524,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV524,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV525,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV525,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV525,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV526,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV526,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV526,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV531,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV531,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV531,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV527,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV527,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV527,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV528,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV528,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV528,char,1.0,,,YES,('0'),NAO
TFLP_EXPORT1,RLZ_DT_EV545,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV545,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV545,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV402,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV402,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV402,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV121,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV121,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV121,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV562,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV562,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV562,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV569,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV569,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV569,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV440,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV440,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV440,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV571,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV571,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV571,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV570,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV570,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV570,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV375,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV375,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV375,char,1.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV376,datetime,,,,YES,,NAO
TFLP_EXPORT1,PVT_DT_EV376,datetime,,,,YES,,NAO
TFLP_EXPORT1,IN_DT_EV376,char,1.0,,,YES,,NAO
TFLP_EXPORT1,HR_CARGA,char,10.0,,,YES,,NAO
TFLP_EXPORT1,HR_TEMP,char,10.0,,,YES,,NAO
TFLP_EXPORT1,HR_IMO,char,10.0,,,YES,,NAO
TFLP_EXPORT1,HR_GATE,char,10.0,,,YES,,NAO
TFLP_EXPORT1,HR_DRAFT,char,10.0,,,YES,,NAO
TFLP_EXPORT1,RLZ_DT_EV520,datetime,,,,YES,,NAO
